n,t,i,p,u,v,w
243,0.13999999999999999,2,0.0990557942631339,0.0006609877240820537,0.0006578954871947118,0.0004678299178258971
244,0.13999999999999999,1,0.09833460550165408,0.00033086997928731467,0.00032958819494221815,0.0002535562644785169
245,0.13999999999999999,1,0.09803431545259415,0.0007481666703583712,0.0007452733187106353,0.0005168627292009319
246,0.13999999999999999,1,0.0975098817958015,6.235034206362024e-07,6.244982303425932e-07,5.092785371216852e-07
247,0.15,1,0.09744400317316307,2.256954006633399e-07,2.2497070841725815e-07,1.9478367605890264e-07
248,0.15,1,0.09803104732741397,0.001419982356849973,0.0014129542876808114,0.0009112025524553494
249,0.15,1,0.0976967656129467,0.0016005464507855382,0.001593013155272294,0.0010007275129552975
250,0.15,1,0.09677774321473076,0.0003211463108950077,0.00032056418870365504,0.0002078720867926317
251,0.15,1,0.09587990153887724,0.0008908423508655953,0.0008859520636487101,0.0005529700059171402
252,0.15,1,0.09550845767139712,8.896682836075532e-07,8.906653567433022e-07,6.172185139605796e-07
253,0.16,1,0.09543759394289131,3.0981477112035644e-07,3.086806034916497e-07,2.2678855407184732e-07
254,0.16,1,0.09501869382333093,0.0014482630195576357,0.0014425775414575257,0.0008717429077777895
255,0.16,1,0.09412360667147032,0.0016456138947267948,0.0016396237943475088,0.0009569834499954331
256,0.16,1,0.09358069873480226,0.00033870434189083086,0.000338281535921797,0.00019501869370150713
257,0.16,1,0.09178090285008161,0.000904831625763403,0.0009006066675815527,0.0005390854392994586
258,0.16,1,0.09137102879565787,9.416908996164933e-07,9.441233391110411e-07,6.013982877301319e-07
259,0.17,1,0.0913029803242357,3.208278265637067e-07,3.19931222944223e-07,2.1836946560822252e-07
260,0.17,1,0.08985408155187012,0.001488736688028991,0.0014849995479674358,0.0008506520285496581
261,0.17,1,0.08823548017470499,0.0017124372705902434,0.0017093891703445357,0.0009389181960097908
262,0.17,1,0.08795521177382379,0.00035422255455164745,0.0003542279305478683,0.0001860516075148313
263,0.17,1,0.08533748831086031,0.0009311013695822625,0.0009281630628958348,0.00054883821580819
264,0.17,1,0.08490127522676455,1.0014696892401194e-06,1.0057320087861042e-06,5.848017867540465e-07
265,0.18000000000000002,1,0.08483206963002383,3.3322988597351824e-07,3.325595638136085e-07,2.0903365716696593e-07
266,0.18000000000000002,1,0.08284466972542537,0.0015565226349917082,0.0015552499785626624,0.0008635542720926644
267,0.18000000000000002,1,0.08081527213484924,0.0018059244931030892,0.0018062563672804738,0.0009590420950611832
268,0.18000000000000002,1,0.08059482075946602,0.00037434947267537714,0.00037490179040191256,0.00018623927214812353
269,0.18000000000000002,1,0.07788962084510209,0.0009611946890294604,0.0009588657895666068,0.0005606828753776661
270,0.18000000000000002,1,0.07752407438976833,1.0789300307773548e-06,1.0855105487870907e-06,5.911935210905162e-07
271,0.19000000000000003,1,0.07747757308780802,3.5141260278720676e-07,3.5104361246369164e-07,2.064283305243973e-07
272,0.19000000000000003,1,0.0759393466523136,0.001628358932073351,0.0016290327656451322,0.0008929587204823628
273,0.19000000000000003,1,0.07442590480190814,0.001899069853917255,0.001902272925323474,0.000999142497396039
274,0.19000000000000003,1,0.07394507875719769,0.0003950294421313863,0.00039613246074742155,0.00019322927856041784
275,0.19000000000000003,1,0.07246636484723343,0.0009862556546441686,0.0009839558664935682,0.0005694058719005407
276,0.19000000000000003,1,0.07222733036719753,1.1572302489500831e-06,1.166236186967993e-06,6.204852650731042e-07
277,0.20000000000000004,1,0.07220891161508916,3.7062621788138846e-07,3.7086945031959607e-07,2.109943540710411e-07
278,0.20000000000000004,1,0.07245375430600948,0.0016865817456789129,0.0016886631688074103,0.0009283610840625403
279,0.20000000000000004,1,0.07258389819723357,0.0019730780076030086,0.0019784305933268536,0.001048300069241852
280,0.20000000000000004,1,0.07149859986449716,0.0004125998227725228,0.00041431610066833973,0.00020528437361030014
